seed,episode,stepaif_action,ql_action,aif_reward,ql_reward,q_pi,G
0,53,10,0,0,-0.01,0.2,"[1.08919494e-07 1.09071645e-07 1.07632253e-07 1.08833741e-07
 5.84341616e-05 7.70592084e-08 7.66317622e-08 7.62970979e-08
 7.69735875e-08 4.12777445e-05 1.07723971e-07 1.08775056e-07
 1.08619378e-07 1.08780389e-07 5.82761256e-05 1.09152533e-07
 1.10045250e-07 1.10049581e-07 1.08435580e-07 5.89558374e-05
 1.90246054e-01 1.91502624e-01 1.89601706e-01 1.91299224e-01
 2.37131835e-01]","[-18.77920227 -18.77913682 -18.77987077 -18.77924621 -18.38519179
 -18.77920135 -18.77949455 -18.77974628 -18.77925417 -18.38526546
 -18.77981542 -18.7792818  -18.77935378 -18.7792833  -18.38534041
 -18.77909042 -18.77864746 -18.77865018 -18.77946955 -18.38470753
 -17.86350246 -17.86314692 -17.86369608 -17.86319987 -17.84951318]"
0,53,11,1,3,-0.01,0.2,"[3.56657951e-09 3.56645849e-09 3.55418371e-09 3.56173669e-09
 2.28264896e-05 2.52090830e-09 2.51991653e-09 2.51403785e-09
 2.51905534e-09 1.61350100e-05 3.55699231e-09 3.56139892e-09
 3.55754203e-09 3.56137407e-09 2.27938419e-05 3.56652091e-09
 3.57072973e-09 3.57070480e-09 3.55629129e-09 2.28532666e-05
 1.25375224e-01 1.25454339e-01 1.25109549e-01 1.25359225e-01
 4.98617002e-01]","[-19.02242459 -19.02242627 -19.02260673 -19.02249193 -18.47444295
 -19.02245297 -19.02246996 -19.02259474 -19.02248809 -18.47446819
 -19.02256199 -19.02250141 -19.02255434 -19.02250172 -18.47451872
 -19.02241994 -19.02236334 -19.02236365 -19.02257733 -18.47438143
 -17.9235379  -17.92350909 -17.92365183 -17.92354516 -17.83712848]"
0,53,12,4,2,-0.01,0.2,"[3.50865762e-09 3.53412559e-09 3.53093663e-09 3.53335283e-09
 2.29156388e-05 3.51110685e-09 3.51119082e-09 3.50538840e-09
 3.50849664e-09 2.27661192e-05 3.52389454e-09 3.50332116e-09
 3.52239558e-09 3.52384434e-09 2.28489878e-05 3.52705405e-09
 3.50710854e-09 3.52699899e-09 3.52205176e-09 2.28693761e-05
 1.24666828e-01 1.24049496e-01 1.24548633e-01 1.24632361e-01
 5.02011225e-01]","[-19.41057367 -19.41018153 -19.41022398 -19.41018932 -18.8614447
 -19.41052343 -19.41052228 -19.41060551 -19.41055911 -18.86178733
 -19.41033382 -19.41064775 -19.41035238 -19.41033452 -18.86159766
 -19.41028915 -19.41059238 -19.41028992 -19.41035915 -18.86155322
 -18.31114291 -18.31140831 -18.3111887  -18.31115449 -18.22397526]"
0,53,13,4,2,-0.01,0.2,"[4.01949434e-10 4.15627918e-10 3.95730862e-10 4.04425203e-10
 2.24296828e-07 6.43999931e-06 2.44214324e-08 6.22501344e-06
 6.30968221e-06 3.47541845e-03 1.47628794e-09 1.43876120e-07
 1.55768720e-07 1.56716559e-07 8.45746421e-05 1.47928177e-09
 1.41011037e-07 1.53502258e-07 1.50260218e-07 8.28423722e-05
 2.40850866e-03 2.23254327e-01 2.36346427e-01 2.38417086e-01
 2.95910687e-01]","[-18.67899486 -18.67709862 -18.67991488 -18.67863485 -18.28272145
 -18.08710022 -18.43507258 -18.08894304 -18.08817498 -17.69272268
 -18.61472968 -18.32908286 -18.32421401 -18.32400379 -17.92962563
 -18.61471663 -18.33044887 -18.32540844 -18.32648801 -17.93102855
 -17.70347459 -17.42100417 -17.41744953 -17.41696863 -17.40331754]"
0,53,14,3,3,-0.01,-0.01,"[9.82619765e-08 9.90544519e-08 9.79451425e-08 9.83198511e-08
 5.28745938e-05 1.35824183e-07 9.03443846e-08 1.35410380e-07
 1.35607466e-07 7.24964294e-05 8.68229252e-08 1.15384962e-07
 1.16876258e-07 1.16979620e-07 6.24416101e-05 8.71914685e-08
 1.15420022e-07 1.16996193e-07 1.16652709e-07 6.24509871e-05
 1.51586699e-01 1.98815742e-01 2.00580368e-01 2.00814251e-01
 2.47950913e-01]","[-18.99662222 -18.9961911  -18.99680559 -18.99658929 -18.60246448
 -18.97737416 -19.00205417 -18.97748941 -18.97741462 -18.58365236
 -19.00438227 -18.98719985 -18.98644544 -18.98643886 -18.59271354
 -19.00414584 -18.98720213 -18.98645111 -18.9865673  -18.59272528
 -18.08872347 -18.07235301 -18.07182326 -18.07176404 -18.0583368 ]"
0,53,15,2,0,-0.01,-0.01,"[3.51471760e-09 3.52546466e-09 3.52553117e-09 3.51131217e-09
 2.25088175e-05 3.63323272e-09 3.49334159e-09 3.63330344e-09
 3.62305940e-09 2.31970242e-05 2.46514233e-09 2.52575705e-09
 2.52970921e-09 2.53170955e-09 1.61623629e-05 3.48220117e-09
 3.57520499e-09 3.58924141e-09 3.58947252e-09 2.29146222e-05
 1.22705928e-01 1.25710898e-01 1.26015260e-01 1.25830043e-01
 4.99653035e-01]","[-19.29712319 -19.29696526 -19.29696436 -19.29717533 -18.74912487
 -19.29526607 -19.29752624 -19.29526515 -19.29540394 -18.74742526
 -19.29765092 -19.29625325 -19.29616522 -19.29613251 -18.74829865
 -19.29769973 -19.29617766 -19.29597208 -19.29596875 -18.74813546
 -18.19868787 -18.19729638 -18.19717277 -18.19724054 -18.11093656]"
0,53,16,4,3,-0.01,0.2,"[1.16837245e-09 1.83616770e-09 8.87617736e-12 1.85205468e-09
 1.18913245e-05 8.78323733e-09 1.51111268e-09 4.74887478e-11
 8.85265073e-09 5.68786535e-05 5.78439626e-13 1.62983174e-12
 2.53834975e-12 2.54076570e-12 1.64512230e-08 3.15840571e-11
 8.76583042e-11 1.23468531e-10 1.82594113e-12 7.99734634e-07
 4.45211934e-02 1.16593878e-01 9.31141368e-04 1.67999128e-01
 6.69885048e-01]","[-17.65241777 -17.62530894 -17.95718315 -17.62478979 -17.07664161
 -17.52971735 -17.63776401 -17.85460418 -17.52924299 -16.98105322
 -18.10823554 -18.04424991 -18.01764354 -18.01758726 -17.4689318
 -17.8669245  -17.8039446  -17.78357027 -18.04518536 -17.23489324
 -16.55087463 -16.49148799 -16.79305447 -16.46974018 -16.38316456]"
0,53,17,4,3,-0.01,0.2,"[1.15774379e-07 1.16796142e-07 1.17178622e-07 8.63538319e-08
 6.29794824e-05 1.17743221e-07 1.15129977e-07 1.18121731e-07
 8.92667248e-08 6.34881915e-05 7.12628214e-08 7.18110521e-08
 5.89620964e-08 7.21409724e-08 3.89005529e-05 9.62048342e-08
 9.88076052e-08 1.00537353e-07 9.72755106e-08 5.42109792e-05
 1.97243844e-01 1.98919429e-01 2.00541213e-01 1.54542489e-01
 2.48531902e-01]","[-16.99899089 -16.99854696 -16.99831189 -17.01669587 -16.60421669
 -16.99814094 -16.99936974 -16.99790718 -17.01476378 -16.60381263
 -17.00735529 -17.00692019 -17.01873656 -17.00670603 -16.61237529
 -17.00989877 -17.00833628 -17.00737939 -17.00924825 -16.61305068
 -16.08490254 -16.08442583 -16.08396971 -16.09964665 -16.07031058]"
0,53,18,4,0,-0.01,0.2,"[1.10243234e-07 1.10583379e-07 1.10545564e-07 1.07055092e-07
 5.89791994e-05 1.10815351e-07 1.10246760e-07 1.10772076e-07
 1.07652116e-07 5.91042104e-05 7.67781871e-08 7.68696167e-08
 7.53840888e-08 7.70209884e-08 4.10796551e-05 1.07836171e-07
 1.08291796e-07 1.08793191e-07 1.08063201e-07 5.80233876e-05
 1.91454006e-01 1.91709502e-01 1.92048890e-01 1.87289293e-01
 2.37279506e-01]","[-18.91030102 -18.91014873 -18.9101583  -18.91199479 -18.51647248
 -18.91004187 -18.91030727 -18.91005358 -18.91168534 -18.51636426
 -18.91118387 -18.91111938 -18.91222951 -18.91102429 -18.51734678
 -18.91153273 -18.91129646 -18.91105598 -18.91141403 -18.51738084
 -17.99494528 -17.99487374 -17.9947824  -17.99621415 -17.981293  ]"
0,53,19,2,1,-0.01,-0.01,"[1.10612354e-07 1.10766277e-07 1.10734887e-07 1.10007428e-07
 5.86278666e-05 1.10830426e-07 1.10623701e-07 1.10798093e-07
 1.10159247e-07 5.86625103e-05 7.79400826e-08 7.79619801e-08
 7.76745951e-08 7.80334300e-08 4.13028260e-05 1.10121751e-07
 1.10235124e-07 1.10440630e-07 1.10191968e-07 5.84561222e-05
 1.91184207e-01 1.91246864e-01 1.91383106e-01 1.90489107e-01
 2.35478029e-01]","[-18.99959513 -18.99952815 -18.99954025 -18.99989763 -18.60631
 -18.99949946 -18.99959144 -18.99951176 -18.99982401 -18.60628058
 -18.99979097 -18.99977638 -18.9999754  -18.99973289 -18.60651438
 -18.99983321 -18.99977783 -18.99968495 -18.99979871 -18.60646615
 -18.08449657 -18.08447963 -18.08444479 -18.08469661 -18.07120609]"
0,53,20,4,0,-0.01,0.2,"[3.59299953e-09 3.59531219e-09 3.58704002e-09 3.59542734e-09
 2.28160621e-05 3.59590770e-09 3.59314557e-09 3.58844576e-09
 3.59602295e-09 2.28192516e-05 3.58640660e-09 3.58747290e-09
 3.59110506e-09 3.59098165e-09 2.27888950e-05 3.59709997e-09
 3.59738055e-09 3.59911670e-09 3.59157592e-09 2.28395561e-05
 1.25849485e-01 1.25860423e-01 1.25738574e-01 1.25924006e-01
 4.96536191e-01]","[-18.90332054 -18.90329096 -18.90340791 -18.90328931 -18.35580519
 -18.90328284 -18.90331873 -18.90338751 -18.90328119 -18.35579869
 -18.90341416 -18.90339861 -18.90334941 -18.90335113 -18.3558645
 -18.90326583 -18.90326219 -18.90324054 -18.90334667 -18.35575655
 -17.80461546 -17.80461113 -17.80466079 -17.80458761 -17.71868567]"
0,53,21,2,0,0.2,0.2,"[1.40614722e-07 1.50093726e-07 1.34033963e-07 1.61900198e-10
 8.03167524e-05 1.52905563e-07 1.40531589e-07 1.37087794e-07
 1.65445929e-10 8.18220288e-05 4.63284203e-07 4.70673302e-07
 3.59304277e-10 5.07753421e-07 2.71697652e-04 1.84292110e-13
 1.87026994e-13 2.00009555e-13 1.86157170e-13 1.07022230e-10
 2.32269698e-01 2.35332408e-01 2.27876423e-01 2.73164182e-04
 3.03812172e-01]","[-17.70032224 -17.69662414 -17.70337566 -18.1236452  -17.30275011
 -17.69553344 -17.70037483 -17.70204318 -18.12236086 -17.30165893
 -17.61500175 -17.61405745 -18.06295209 -17.60970624 -17.21583384
 -18.52445216 -18.52357332 -18.51969885 -18.52385254 -18.12582778
 -16.7884597  -16.78768266 -16.78976836 -17.21042367 -16.77174409]"
0,53,22,4,4,-1.0,0.5,"[3.88013948e-09 3.91313847e-09 2.00699020e-09 3.91888252e-09
 2.50277881e-05 3.92219859e-09 3.87627055e-09 2.01305184e-09
 3.92796442e-09 2.50854487e-05 2.71717988e-09 2.72475046e-09
 2.78148866e-09 2.78127896e-09 1.77880790e-05 1.99648951e-09
 2.00075799e-09 2.01058874e-09 1.29677432e-09 1.28597945e-05
 1.32778711e-01 1.33070244e-01 7.05677934e-02 1.33599156e-01
 5.29903289e-01]","[-19.37144219 -19.37102742 -19.4117335  -19.37094125 -18.82308473
 -19.37089964 -19.37150557 -19.4115617  -19.37081336 -18.82295766
 -19.39364005 -19.39347819 -19.39232165 -19.39232555 -18.84438469
 -19.39052149 -19.39039944 -19.39017298 -19.41677481 -18.84222835
 -18.27425045 -18.27412519 -18.31287218 -18.27396512 -18.18770585]"
0,54,0,2,1,-0.01,-0.01,"[4.09775369e-11 7.17174630e-11 3.00677987e-13 6.87303454e-12
 3.56545349e-08 1.46255237e-08 3.20549156e-10 7.70161572e-10
 1.95032649e-09 7.26748749e-06 3.86196210e-12 6.82662423e-10
 2.58420302e-11 1.11878300e-09 5.56309294e-07 5.77310421e-11
 2.94999179e-09 4.29586060e-09 7.70986024e-11 2.13476847e-06
 1.19365644e-02 3.45644324e-01 1.81347888e-02 4.90144826e-02
 5.75259819e-01]","[-16.79274705 -16.75896434 -17.10117521 -16.90512784 -16.36953756
 -16.43691575 -16.67501707 -16.62042133 -16.5625028  -16.04751971
 -16.95635375 -16.63244987 -16.8374034  -16.60263753 -16.21319928
 -16.76940549 -16.52316955 -16.5005905  -16.75131855 -16.11119016
 -15.58198121 -15.37126055 -15.55610121 -15.49396948 -15.34007913]"
0,54,1,4,0,-0.01,-0.01,"[2.59229409e-09 2.87314228e-09 1.68031955e-09 2.87707888e-09
 1.76308159e-05 1.68920046e-09 8.30188908e-10 1.46905883e-09
 1.69085648e-09 1.03655665e-05 1.22535759e-09 4.79770939e-09
 4.78896944e-09 4.78566730e-09 2.93672935e-05 9.53888741e-10
 2.37177665e-09 2.33704660e-09 2.07196429e-09 1.43415254e-05
 5.75058768e-02 1.42801958e-01 1.18185101e-01 1.40886140e-01
 5.40549181e-01]","[-18.89229567 -18.88627882 -18.91882866 -18.88619911 -18.34078274
 -18.89510915 -18.93836287 -18.90340934 -18.89505255 -18.34961356
 -18.93710173 -18.85321583 -18.85340769 -18.85344804 -18.30795109
 -18.93089892 -18.87509165 -18.87607034 -18.88319914 -18.33057244
 -17.82020682 -17.76448007 -17.77589006 -17.76539701 -17.68113508]"
0,54,2,1,0,0.2,0.2,"[1.09512251e-07 1.10992152e-07 1.01268621e-07 1.10311077e-07
 5.89168732e-05 7.55771898e-08 7.21497349e-08 7.29553930e-08
 7.52963126e-08 4.01139340e-05 1.02089504e-07 1.14223148e-07
 1.11609602e-07 1.14142722e-07 6.05903016e-05 7.21469894e-08
 7.61235050e-08 7.60707383e-08 7.33959326e-08 4.03775170e-05
 1.84415228e-01 1.94809962e-01 1.87515740e-01 1.93699731e-01
 2.39357872e-01]","[-17.19932304 -17.19860172 -17.20395985 -17.19893893 -16.80520591
 -17.2009538  -17.20360216 -17.20296158 -17.20115113 -16.80756415
 -17.20351503 -17.19689721 -17.1982133  -17.19696615 -16.80356926
 -17.20359734 -17.20048271 -17.20054362 -17.20256443 -16.80715146
 -16.28592745 -16.282748   -16.28494089 -16.28308229 -16.26961294]"
0,54,3,4,0,-1.0,0.2,"[3.60125425e-09 3.64121778e-09 3.61724483e-09 3.63776866e-09
 2.31144248e-05 3.59159710e-09 3.59180077e-09 3.54282691e-09
 3.58861962e-09 2.28061849e-05 3.60817435e-09 3.55241712e-09
 3.59243406e-09 3.60816092e-09 2.29115937e-05 2.53475283e-09
 2.51565217e-09 2.53470856e-09 2.51855030e-09 1.60928710e-05
 1.26040793e-01 1.25076620e-01 1.25280700e-01 1.25956971e-01
 4.97559938e-01]","[-19.19145437 -19.19085316 -19.19120598 -19.19089982 -18.64335175
 -19.1915844  -19.19158151 -19.19234083 -19.19162615 -18.64406448
 -19.1913353  -19.19219649 -19.19156362 -19.19133546 -18.64381491
 -19.19171933 -19.19212709 -19.19172022 -19.19206006 -18.64420886
 -18.09281748 -18.09322902 -18.0931392  -18.09284891 -18.00684371]"
0,55,0,4,2,-0.01,-0.01,"[1.33241206e-07 1.34628823e-07 1.31554729e-07 1.34341162e-07
 6.07133797e-05 9.61626920e-08 9.13389605e-08 9.51460418e-08
 9.60293021e-08 4.33655202e-05 1.30392677e-07 1.41348452e-07
 1.39969360e-07 1.41346402e-07 6.37370347e-05 9.16435882e-08
 9.78077541e-08 9.77525687e-08 9.65505943e-08 4.40820405e-05
 1.84498125e-01 1.96964269e-01 1.94711675e-01 1.96551101e-01
 2.27061082e-01]","[-18.514888   -18.5143294  -18.51562334 -18.51444019 -18.13094179
 -18.51436223 -18.5173272  -18.51493584 -18.51443188 -18.13097583
 -18.51673621 -18.51200836 -18.51254802 -18.51202829 -18.12864633
 -18.51711336 -18.51330844 -18.5133553  -18.51401786 -18.12996953
 -17.61334866 -17.60952873 -17.6101658  -17.6096541  -17.60033865]"
0,55,1,4,2,-0.01,-0.01,"[1.17906506e-07 1.18254108e-07 1.17588011e-07 1.18192671e-07
 5.91960285e-05 8.35146198e-08 8.28300680e-08 8.32856814e-08
 8.34847706e-08 4.18043018e-05 1.17421682e-07 1.18915915e-07
 1.18614880e-07 1.18951681e-07 5.95470754e-05 8.28925867e-08
 8.36627860e-08 8.36760733e-08 8.33962895e-08 4.18883424e-05
 1.90958933e-01 1.92753637e-01 1.92220288e-01 1.92717025e-01
 2.31146069e-01]","[-17.10620419 -17.10605526 -17.10635402 -17.10607921 -16.71623077
 -17.10613896 -17.10658232 -17.10627865 -17.10615498 -16.71631705
 -17.10644807 -17.10574577 -17.10587691 -17.10573532 -16.71590889
 -17.10654381 -17.10603364 -17.1060294  -17.10619842 -16.71620267
 -16.19499101 -16.19447511 -16.19462126 -16.19448626 -16.18282932]"
0,55,2,2,0,-0.01,0.2,"[1.14214125e-07 1.14352283e-07 1.14114485e-07 1.14332235e-07
 5.88342944e-05 8.07788056e-08 8.05927863e-08 8.06969811e-08
 8.07703983e-08 4.15615517e-05 1.14090623e-07 1.14484267e-07
 1.14368227e-07 1.14506601e-07 5.89162984e-05 8.06144273e-08
 8.08051289e-08 8.08113554e-08 8.07082645e-08 4.15782446e-05
 1.91447095e-01 1.91912169e-01 1.91735684e-01 1.91899887e-01
 2.32802714e-01]","[-17.11784659 -17.11778879 -17.11789323 -17.1177956  -16.72628812
 -17.11784536 -17.11796122 -17.11789385 -17.1178488  -16.72634344
 -17.11790752 -17.11772613 -17.11777591 -17.11771824 -16.7262148
 -17.11794893 -17.11782536 -17.11782362 -17.11788404 -16.72632178
 -16.20455998 -16.20443279 -16.20447815 -16.20443678 -16.19207025]"
0,55,3,1,0,-0.01,0.2,"[3.65209605e-09 3.65532066e-09 3.65137379e-09 3.65534291e-09
 2.28185660e-05 2.58389787e-09 2.58074000e-09 2.58260101e-09
 2.58390827e-09 1.61300394e-05 3.64981781e-09 3.65567055e-09
 3.65620574e-09 3.65605071e-09 2.28232491e-05 2.58162748e-09
 2.58429501e-09 2.58444563e-09 2.58362994e-09 1.61327466e-05
 1.26660260e-01 1.26786725e-01 1.26735731e-01 1.26794194e-01
 4.92945135e-01]","[-17.90437446 -17.904332   -17.90438438 -17.90433174 -17.35781338
 -17.90434971 -17.90440965 -17.90437285 -17.90434954 -17.35783149
 -17.90440652 -17.90432498 -17.90431828 -17.90432044 -17.35780148
 -17.90439524 -17.90434329 -17.90434141 -17.90435449 -17.35782595
 -16.80619101 -16.80614132 -16.80615951 -16.80613975 -16.72109292]"
0,55,4,4,0,-0.01,0.2,"[3.59898024e-09 3.77028381e-09 3.17923327e-09 3.77146497e-09
 2.42075178e-05 3.61333667e-09 3.61312803e-09 2.96575900e-09
 3.61223248e-09 2.32026257e-05 3.25311962e-09 3.08350326e-09
 3.17030318e-09 3.25375398e-09 2.08935989e-05 2.40728342e-09
 2.33423982e-09 2.40761681e-09 2.10488545e-09 1.54603395e-05
 1.28126897e-01 1.24259290e-01 1.08249337e-01 1.28316259e-01
 5.10964404e-01]","[-19.34504509 -19.34244803 -19.35247917 -19.34239665 -18.7942808
 -19.34470879 -19.34471213 -19.35636686 -19.34469511 -18.79653417
 -19.35088221 -19.35391395 -19.3523104  -19.35087186 -18.80269728
 -19.34838062 -19.35008349 -19.34837341 -19.3562197  -18.80019842
 -18.24552842 -18.24721161 -18.25545388 -18.24541347 -18.15894542]"
0,55,5,4,0,-0.01,0.2,"[1.08548090e-07 1.08632165e-07 1.08304082e-07 1.08619776e-07
 5.84115269e-05 7.67298992e-08 7.66651333e-08 7.65487441e-08
 7.67255879e-08 4.12575193e-05 1.08339068e-07 1.08454135e-07
 1.08384770e-07 1.08469314e-07 5.83237371e-05 7.66430663e-08
 7.66862807e-08 7.66939337e-08 7.65336073e-08 4.12381586e-05
 1.90749415e-01 1.90853051e-01 1.90418943e-01 1.90861370e-01
 2.36916508e-01]","[-19.00320667 -19.00317049 -19.00332724 -19.00317487 -18.60900829
 -19.00322938 -19.0032689  -19.00335129 -19.00323112 -18.60906741
 -19.00330647 -19.00325379 -19.0032845  -19.00324773 -18.60908577
 -19.0032859  -19.00325894 -19.0032547  -19.00336067 -18.60909276
 -18.08714212 -18.08711649 -18.08723474 -18.08711398 -18.07332737]"
0,55,6,3,0,-0.01,-0.01,"[1.09788319e-07 1.09841858e-07 1.09700015e-07 1.09832202e-07
 5.84638566e-05 7.76186789e-08 7.75788788e-08 7.75465444e-08
 7.76143450e-08 4.13127896e-05 1.09708346e-07 1.09776098e-07
 1.09732822e-07 1.09785675e-07 5.84338310e-05 7.75773470e-08
 7.76024405e-08 7.76073292e-08 7.75370293e-08 4.13067373e-05
 1.91008345e-01 1.91067741e-01 1.90900858e-01 1.91069109e-01
 2.35752931e-01]","[-19.00742773 -19.00740558 -19.00746942 -19.00740914 -18.61385177
 -19.00743971 -19.00746301 -19.0074852  -19.00744184 -18.61388608
 -19.00746455 -19.00743489 -19.0074532  -19.00743125 -18.61387757
 -19.00746482 -19.00744983 -19.00744724 -19.00749079 -18.61389363
 -18.09193927 -18.09192516 -18.09196836 -18.0919247  -18.07850898]"
0,55,7,2,1,-0.01,0.2,"[3.57984452e-09 3.58098136e-09 3.58109815e-09 3.57833155e-09
 2.28121664e-05 2.53138969e-09 2.53055290e-09 2.53145996e-09
 2.53024346e-09 1.61259020e-05 3.58138479e-09 3.58215791e-09
 3.57994034e-09 3.58233495e-09 2.28206389e-05 3.57790776e-09
 3.57952600e-09 3.57967501e-09 3.57978535e-09 2.28042979e-05
 1.25648816e-01 1.25678352e-01 1.25680798e-01 1.25625073e-01
 4.97282344e-01]","[-19.21998919 -19.21997495 -19.21997329 -19.2200101  -18.67226527
 -19.21999012 -19.22000487 -19.21998872 -19.22001114 -18.67228038
 -19.21997002 -19.21996029 -19.21998995 -19.21995832 -18.67224906
 -19.22001504 -19.21999369 -19.21999199 -19.21999044 -18.67228107
 -18.12117473 -18.12116373 -18.12116358 -18.12118352 -18.03505403]"
0,55,8,3,3,0.2,-0.01,"[3.49609912e-09 3.97258708e-09 2.36385396e-10 3.99154114e-09
 2.56900241e-05 2.69242835e-09 2.35549143e-09 1.62784157e-10
 2.70365006e-09 1.74150699e-05 1.36549387e-10 1.52087516e-10
 1.53810960e-10 1.53772339e-10 9.93590985e-07 7.53584213e-10
 8.17220738e-10 8.24601277e-10 1.03417412e-10 5.33440418e-06
 1.29958664e-01 1.41800159e-01 8.66000879e-03 1.43818612e-01
 5.75713100e-01]","[-19.16313664 -19.15571331 -19.32893796 -19.15543318 -18.60712654
 -19.15845763 -19.16618468 -19.33068186 -19.15821309 -18.60985902
 -19.33819242 -19.3318729  -19.3312335  -19.33124728 -18.78271035
 -19.24075643 -19.23608446 -19.2355881  -19.36250124 -18.68698244
 -18.06131842 -18.05628352 -18.22793089 -18.05548665 -17.968667  ]"
0,55,9,2,2,-0.01,0.2,"[3.97024330e-09 4.00717645e-09 4.01594625e-09 1.38642023e-09
 2.60601403e-05 2.66735718e-09 2.65156952e-09 2.67243252e-09
 9.61221163e-10 1.73464579e-05 1.61761411e-09 1.62331756e-09
 7.97606214e-10 1.62603045e-09 1.05729140e-05 2.29671683e-09
 2.35219325e-09 2.35721651e-09 2.35739253e-09 1.53305038e-05
 1.34835833e-01 1.34890644e-01 1.35420165e-01 4.86837785e-02
 5.46100233e-01]","[-18.90731412 -18.90686878 -18.90673911 -18.97197833 -18.35796316
 -18.91047012 -18.91070412 -18.91035738 -18.97308921 -18.36156578
 -18.93978591 -18.93964286 -18.98306863 -18.93955682 -18.39066157
 -18.94321998 -18.94186251 -18.9417486  -18.94174473 -18.39284043
 -17.81064119 -17.81069509 -17.81047712 -17.87323211 -17.7232201 ]"
0,55,10,4,3,-0.01,-0.01,"[3.81537417e-09 3.87114928e-09 2.07259386e-09 3.86765236e-09
 2.52423846e-05 2.58422295e-09 2.55481857e-09 1.44390002e-09
 2.58237479e-09 1.68505649e-05 2.63621555e-09 2.71530510e-09
 2.72284328e-09 2.72261922e-09 1.77531456e-05 5.48221702e-09
 5.49258656e-09 5.50915252e-09 2.37969542e-09 3.59216007e-05
 1.30659180e-01 1.31202468e-01 7.34322922e-02 1.31422795e-01
 5.33187445e-01]","[-19.36608543 -19.36532575 -19.40332472 -19.36537896 -18.81626892
 -19.36879972 -19.36936434 -19.40420683 -19.36884192 -18.81974372
 -19.38872168 -19.3870309  -19.38688143 -19.38688573 -18.83782943
 -19.34430773 -19.34428189 -19.34412241 -19.39541508 -18.79506841
 -18.26898695 -18.26881342 -18.3041293  -18.26873028 -18.18111392]"
0,55,11,4,1,-0.01,-0.01,"[1.17654332e-07 1.18646013e-07 1.06588388e-07 8.72579158e-08
 6.42611789e-05 8.04268217e-08 7.99284604e-08 7.33387344e-08
 6.04585373e-08 4.35601550e-05 1.28060265e-07 1.29386704e-07
 8.60435690e-08 1.29680619e-07 7.02461045e-05 1.02222607e-07
 1.03722601e-07 1.03958757e-07 9.15516806e-08 5.63125332e-05
 2.03108000e-01 2.03468537e-01 1.85751410e-01 1.53136396e-01
 2.54299678e-01]","[-17.58551685 -17.58510431 -17.59140057 -17.60359248 -17.19051417
 -17.58763448 -17.58791122 -17.59305102 -17.60480805 -17.19304535
 -17.58015006 -17.57961239 -17.60432116 -17.57949454 -17.18489695
 -17.59374687 -17.59294618 -17.59282811 -17.60034367 -17.198231
 -16.67063289 -16.67058125 -16.67594099 -16.6876949  -16.65639149]"
